Outlet,YEARWK,Temp,Gas_price_in_dollars,Consumer_price_Index,UnEmployment_rate
38,201039,82.82,3.029,190.7195417,14.18
38,201040,86.25,3.091,190.7048215,14.313
38,201041,72.87,3.103,190.6901012,14.313
38,201042,76.05,3.066,190.6628845,14.313
38,201043,69.9,3.104,190.6190057,14.313
38,201044,62.14,3.106,190.575127,14.313
38,201045,66.54,3.219,190.5312483,14.313
38,201046,58.84,3.22,190.4904116,14.313
38,201047,59.23,3.251,190.467827,14.313
38,201048,48.71,3.252,190.4452425,14.313
38,201049,44.38,3.131,190.422658,14.313
38,201050,51.06,3.293,190.4000734,14.313
38,201051,53.82,3.326,190.4185259,14.313
38,201052,53.07,3.326,190.4533931,14.313
38,201101,46.69,3.238,190.4882603,14.313
38,201102,38.69,3.377,190.5231276,14.021
38,201103,44.2,3.402,190.6125456,14.021
38,201104,54.58,3.313,190.774698,14.021
38,201105,51.79,3.432,190.9368504,14.021
38,201106,46.19,3.438,191.0990028,14.021
38,201107,52.35,3.471,191.2611552,14.021
38,201108,54.4,3.52,191.2948237,14.021
38,201109,49.5,3.62,191.3284922,14.021
38,201110,52.77,3.764,191.3621607,14.021
38,201111,58.8,3.908,191.3958293,14.021
38,201112,65.26,3.782,191.4688287,14.021
38,201113,55.45,3.999,191.5713264,14.021
38,201114,64.68,3.862,191.6738241,13.736
38,201115,65.52,4.093,191.7763218,13.736
38,201116,58.68,3.958,191.8623087,13.736
38,201117,73.17,4.224,191.9070184,13.736
38,201118,69.32,4.241,191.951728,13.736
38,201119,69.45,4.283,191.9964377,13.736
38,201120,71.98,4.292,192.0411474,13.736
38,201121,67.64,4.259,192.0312172,13.736
38,201122,77.72,4.177,192.0121805,13.736
38,201123,72.86,4.121,191.9931437,13.736
38,201124,79.77,4.071,191.9741069,13.736
38,201125,87.89,4.025,192.0303376,13.736
38,201126,90,3.988,192.1430189,13.736
38,201127,90.9,3.932,192.2557002,13.503
38,201128,90.95,3.795,192.3683815,13.503
38,201129,89.15,3.782,192.4784939,13.503
38,201130,92.22,3.884,192.5731924,13.503
38,201131,94.34,3.895,192.667891,13.503
38,201132,91.66,3.893,192.7625895,13.503
38,201133,92.09,3.791,192.8572881,13.503
38,201134,92.79,3.833,192.9178331,13.503
38,201135,95.66,3.83,192.9647167,13.503
38,201136,94.71,3.888,193.0116004,13.503
38,201137,89.05,4.003,193.058484,13.503
38,201138,77.41,4.008,193.1237981,13.503
38,201139,84,3.879,193.1964844,13.503
38,201140,84.31,3.967,193.2691707,13.503
38,201141,71.49,3.917,193.3418571,12.89
38,201142,68.36,3.895,193.4225954,12.89
38,201143,74.1,3.932,193.5234638,12.89
38,201144,68.46,3.817,193.6243322,12.89
38,201145,60.82,3.918,193.7252006,12.89
38,201146,49.81,3.914,193.826069,12.89
38,201147,55.25,3.903,193.831317,12.89
38,201148,54.3,3.712,193.8365651,12.89
38,201149,53.55,3.791,193.8418131,12.89
38,201150,43.22,3.734,193.8470612,12.89
38,201151,44.34,3.69,193.9034759,12.89
38,201152,46.45,3.631,193.9982655,12.89
38,201153,45.69,3.518,194.0930552,12.89
38,201201,51.48,3.689,194.1878448,12.187
38,201202,49.12,3.747,194.3125484,12.187
38,201203,47.25,3.75,194.5120367,12.187
38,201204,51.48,3.765,194.711525,12.187
38,201205,51.63,3.792,194.9110133,12.187
38,201206,53.32,3.812,195.1105017,12.187
38,201207,52.85,3.871,195.2500634,12.187
38,201208,54.18,4.04,195.3796374,12.187
38,201209,53.32,4.268,195.5092113,12.187
38,201210,55.59,4.34,195.6387853,12.187
38,201211,65.49,4.363,195.7419707,12.187
38,201212,57.31,4.128,195.8099713,12.187
38,201213,65.41,4.384,195.8779718,12.187
38,201214,65.1,4.211,195.9459724,11.627
38,201215,65.33,4.344,196.0261012,11.627
38,201216,67.78,4.312,196.1789994,11.627
38,201217,79.04,4.283,196.3318977,11.627
38,201218,77.08,4.261,196.4847959,11.627
38,201219,78.32,4.276,196.6376941,11.627
38,201220,85.56,4.2,196.7184713,11.627
38,201221,84.89,4.383,196.7704,11.627
38,201222,79.16,4.367,196.8223287,11.627
38,201223,85.88,4.193,196.8742575,11.627
38,201224,86.99,4.234,196.9841685,11.627
38,201225,92.66,4.104,197.1713893,11.627
38,201226,91.52,3.965,197.3586101,11.627
38,201227,90.18,3.855,197.5458309,10.926
38,201228,96.66,3.813,197.7330517,10.926
38,201229,86.58,3.816,197.7796652,10.926
38,201230,94.52,3.859,197.8262786,10.926
38,201231,89.21,3.85,197.8728921,10.926
38,201232,96.96,3.901,197.9195056,10.926
38,201233,95.92,4.092,197.9432711,10.926
38,201234,86.37,4.145,197.9499007,10.926
38,201235,90.83,4.183,197.9565303,10.926
38,201236,89.57,4.214,197.9631599,10.926
38,201237,84.69,4.223,198.0457208,10.926
38,201238,84.02,4.215,198.2295234,10.926
38,201239,82.27,4.056,198.4133259,10.926
38,201240,82.66,4.056,198.5971285,10.199
38,201241,72.79,4.558,198.780931,10.199
38,201242,69.71,4.539,198.7227385,10.199
38,201243,67,4.391,198.664546,10.199
38,201244,64.27,4.189,198.6063534,10.199
38,201245,66.36,4.041,198.5481609,10.199
38,201246,50.44,3.924,198.5553137,10.199
38,201247,59.12,3.849,198.5886046,10.199
38,201248,58.08,3.671,198.6218954,10.199
38,201249,58.88,3.758,198.6551863,10.199
38,201250,50.79,3.557,198.692292,10.199
38,201251,43.88,3.483,198.7389345,10.199
38,201252,44.4,3.57,198.785577,10.199
38,201301,39.85,3.6,198.8322195,9.91
38,201302,45.64,3.632,198.8788621,9.91
38,201303,37.54,3.635,198.9290378,9.91
38,201304,50.26,3.427,198.9792136,9.91
38,201305,50.59,3.69,199.0293893,9.91
38,201306,56.01,3.885,199.0795651,9.91
38,201307,48.17,4.014,199.1001057,9.91
38,201308,50.62,4.121,199.0984199,9.91
38,201309,49.13,4.199,199.0967341,9.91
38,201310,61.45,3.964,199.0950484,9.91
38,201311,62.75,4.194,199.1267184,9.91
38,201312,69.8,4.152,199.358523,9.91
38,201313,63.91,4.106,199.5903276,9.91
38,201314,70.52,4.088,199.8221322,9.874
38,201315,66.65,4.071,200.0539368,9.874
38,201316,65.4,3.85,200.1481963,9.874
38,201317,71.79,3.979,200.2195317,9.874
38,201318,77.89,3.761,200.2908671,NA
38,201319,71.23,3.779,200.3622024,NA
38,201320,84.48,3.899,200.4313603,NA
38,201321,78.92,3.925,200.4976149,NA
38,201322,82.13,3.919,200.5638695,NA
38,201323,90.94,3.879,200.6301241,NA
38,201324,93.19,3.861,200.7190578,NA
38,201325,88.33,3.856,200.9440662,NA
38,201326,90.99,3.871,201.1690745,NA
38,201327,103,3.843,201.3940829,NA
38,201328,93.66,3.827,201.6190912,NA
38,201329,94.8,3.913,201.7382625,NA
38,201330,91.32,3.955,201.815099,NA
40,201006,15.53,2.878,204.0642742,5.892
40,201007,21.89,2.861,204.2010968,5.892
40,201008,28.89,2.837,204.2479796,5.892
40,201009,34.37,2.843,204.2798724,5.892
40,201010,35.83,2.856,204.3117653,5.892
40,201011,36.15,2.895,204.3436582,5.892
40,201012,41.59,2.924,204.195159,5.892
40,201013,40.56,2.921,204.0165945,5.892
40,201014,42.44,2.916,203.83803,5.435
40,201015,55.36,2.939,203.6594654,5.435
40,201016,44.35,2.975,203.5351571,5.435
40,201017,46.9,2.985,203.4831905,5.435
40,201018,47.55,3.025,203.4312238,5.435
40,201019,61.1,3.071,203.3792571,5.435
40,201020,46.55,3.073,203.3705092,5.435
40,201021,57.8,3.051,203.6210737,5.435
40,201022,68.93,2.996,203.8716382,5.435
40,201023,66.75,2.947,204.1222028,5.435
40,201024,60.47,2.92,204.3727673,5.435
40,201025,62.02,2.895,204.370619,5.435
40,201026,70.77,2.9,204.2673857,5.435
40,201027,66.52,2.905,204.1641524,5.326
40,201028,77.72,2.896,204.060919,5.326
40,201029,75.3,2.886,204.0538548,5.326
40,201030,72.84,2.874,204.1750161,5.326
40,201031,72.4,2.882,204.2961774,5.326
40,201032,70.21,2.882,204.4173387,5.326
40,201033,68.52,2.9,204.5385,5.326
40,201034,68.1,2.886,204.5092419,5.326
40,201035,63.62,2.86,204.4799839,5.326
40,201036,71.71,2.825,204.4507258,5.326
40,201037,63.8,2.807,204.4214677,5.326
40,201038,56.39,2.806,204.4499286,5.326
40,201039,56.68,2.808,204.5216786,5.326
40,201040,63.06,2.807,204.5934286,5.287
40,201041,53.07,2.866,204.6651786,5.287
40,201042,45.61,2.968,204.7299032,5.287
40,201043,42.3,3.009,204.7770645,5.287
40,201044,48.15,3.028,204.8242258,5.287
40,201045,37.5,3.028,204.8713871,5.287
40,201046,39.55,3.051,204.9185484,5.287
40,201047,41.57,3.12,204.8191286,5.287
40,201048,33.99,3.16,204.6952786,5.287
40,201049,34.65,3.155,204.5714286,5.287
40,201050,22.69,3.222,204.4475786,5.287
40,201051,24.06,3.229,204.3996521,5.287
40,201052,25.23,3.24,204.4086682,5.287
40,201101,20.34,3.267,204.4176843,5.287
40,201102,25.1,3.283,204.4267005,5.114
40,201103,19.6,3.305,204.4840645,5.114
40,201104,15.69,3.322,204.8315161,5.114
40,201105,10.56,3.333,205.1789677,5.114
40,201106,14.34,3.33,205.5264194,5.114
40,201107,17.92,3.345,205.873871,5.114
40,201108,22.87,3.353,206.1683214,5.114
40,201109,17.55,3.371,206.4415714,5.114
40,201110,19.54,3.527,206.7148214,5.114
40,201111,31.58,3.69,206.9880714,5.114
40,201112,36.81,3.724,207.225924,5.114
40,201113,29.94,3.714,207.4496175,5.114
40,201114,29.65,3.728,207.6733111,4.781
40,201115,35.82,3.81,207.8970046,4.781
40,201116,44.74,3.913,208.1015429,4.781
40,201117,40.37,4.009,208.2581929,4.781
40,201118,53.73,4.078,208.4148429,4.781
40,201119,51.86,4.168,208.5714929,4.781
40,201120,55.14,4.185,208.7281429,4.781
40,201121,57.43,4.191,208.5200622,4.781
40,201122,64.16,4.124,208.3119816,4.781
40,201123,67.21,4.063,208.1039009,4.781
40,201124,65.24,4.014,207.8958203,4.781
40,201125,60.21,3.963,207.8560238,4.781
40,201126,63.64,3.941,207.9424405,4.781
40,201127,66.3,3.905,208.0288571,4.584
40,201128,68.91,3.874,208.1152738,4.584
40,201129,69.95,3.917,208.1940691,4.584
40,201130,74.39,3.972,208.2538111,4.584
40,201131,68.5,3.988,208.313553,4.584
40,201132,69.15,3.993,208.3732949,4.584
40,201133,69.35,3.97,208.4330369,4.584
40,201134,65.1,3.91,208.4953088,4.584
40,201135,66.06,3.886,208.5580023,4.584
40,201136,64.84,3.874,208.6206959,4.584
40,201137,65.88,3.899,208.6833894,4.584
40,201138,59.33,3.899,208.8527143,4.584
40,201139,55.14,3.848,209.1642143,4.584
40,201140,64.5,3.774,209.4757143,4.584
40,201141,51.26,3.723,209.7872143,4.42
40,201142,54.95,3.673,210.0752166,4.42
40,201143,52.66,3.708,210.2222327,4.42
40,201144,43.14,3.694,210.3692488,4.42
40,201145,36.45,3.676,210.516265,4.42
40,201146,41.8,3.66,210.6632811,4.42
40,201147,42.9,3.661,210.8651071,4.42
40,201148,33.81,3.626,211.0888571,4.42
40,201149,39.56,3.591,211.3126071,4.42
40,201150,35.53,3.56,211.5363571,4.42
40,201151,30.58,3.535,211.7365392,4.42
40,201152,25.51,3.503,211.9052972,4.42
40,201153,19.8,3.492,212.0740553,4.42
40,201201,24.34,3.529,212.2428134,4.261
40,201202,26.95,3.613,212.4115714,4.261
40,201203,15.07,3.632,212.4997811,4.261
40,201204,23.96,3.658,212.5879908,4.261
40,201205,28.91,3.723,212.6762005,4.261
40,201206,24.97,3.745,212.7644101,4.261
40,201207,26.61,3.793,212.916835,4.261
40,201208,30.93,3.841,213.1174212,4.261
40,201209,24.84,3.917,213.3180074,4.261
40,201210,31.63,3.966,213.5185936,4.261
40,201211,38.18,3.957,213.6651567,4.261
40,201212,53.32,3.979,213.7396889,4.261
40,201213,37.3,4.011,213.8142212,4.261
40,201214,37.59,4.047,213.8887535,4.125
40,201215,41.7,4.115,213.9632857,4.125
40,201216,56.35,4.136,214.0130524,4.125
40,201217,48.56,4.113,214.062819,4.125
40,201218,45.52,4.081,214.1125857,4.125
40,201219,53.11,4.037,214.1623524,4.125
40,201220,58.64,3.989,214.1753618,4.125
40,201221,66.3,3.94,214.1736682,4.125
40,201222,65.8,3.888,214.1719747,4.125
40,201223,56.83,3.836,214.1702811,4.125
40,201224,64.44,3.773,214.1786952,4.125
40,201225,70.37,3.719,214.2123786,4.125
40,201226,65.47,3.667,214.2460619,4.125
40,201227,70.13,3.628,214.2797452,4.156
40,201228,68.53,3.651,214.3134286,4.156
40,201229,71.5,3.7,214.3219124,4.156
40,201230,68.93,3.791,214.3303963,4.156
40,201231,71.2,3.788,214.3388802,4.156
40,201232,71.14,3.862,214.3473641,4.156
40,201233,70.46,3.93,214.4226959,4.156
40,201234,64.96,3.964,214.5481636,4.156
40,201235,67.16,3.974,214.6736313,4.156
40,201236,66.11,4.011,214.7990991,4.156
40,201237,60.43,4.078,214.9332167,4.156
40,201238,55.17,4.146,215.1192333,4.156
40,201239,52.03,4.108,215.30525,4.156
40,201240,58.26,4.117,215.4912667,4.145
40,201241,48.4,4.119,215.6772833,4.145
40,201242,47.38,4.09,215.7212488,4.145
40,201243,50.7,4.007,215.7415392,4.145
40,201244,53.43,3.907,215.7618295,4.145
40,201245,35.24,3.882,215.7821198,4.145
40,201246,37.96,3.844,215.8142357,4.145
40,201247,30.98,3.817,215.862119,4.145
40,201248,28.01,3.803,215.9100024,4.145
40,201249,32.62,3.769,215.9578857,4.145
40,201250,33.15,3.729,216.0159101,4.145
40,201251,32.82,3.664,216.1347811,4.145
40,201252,24.59,3.65,216.2536521,4.145
40,201301,11.18,3.667,216.372523,3.932
40,201302,23.54,3.685,216.491394,3.932
40,201303,29.93,3.683,216.5301728,3.932
40,201304,10.85,3.669,216.5369147,3.932
40,201305,20.69,3.698,216.5436567,3.932
40,201306,16.49,3.845,216.5503986,3.932
40,201307,24.01,3.897,216.5941122,3.932
40,201308,22.33,3.956,216.7302551,3.932
40,201309,34.23,3.975,216.866398,3.932
40,201310,31.82,3.958,217.0025408,3.932
40,201311,35.08,3.933,217.1226705,3.932
40,201312,24.93,3.909,217.2027673,3.932
40,201313,35.65,3.886,217.2828641,3.932
40,201314,36.64,3.862,217.3629608,3.684
40,201315,40.2,3.813,217.4430576,3.684
40,201316,46.22,3.768,217.4430576,3.684
40,201317,45.48,3.716,217.4430576,3.684
40,201318,55.14,3.691,127.4420645,NA
40,201319,60,3.693,127.4962581,NA
40,201320,52.97,3.72,127.5262857,NA
40,201321,58.92,3.744,127.5522857,NA
40,201322,55.59,3.758,127.5782857,NA
40,201323,63.63,3.75,127.6042857,NA
40,201324,60.53,3.757,127.6066452,NA
40,201325,60.93,3.763,127.6050645,NA
40,201326,70.27,3.763,127.6034839,NA
40,201327,72.74,3.733,127.6019032,NA
40,201328,72.87,3.735,127.5621,NA
40,201329,76.43,3.893,127.4713333,NA
40,201330,67.95,3.969,127.3805667,NA
41,201006,31.32,2.67,127.2898,7.541
41,201007,24.09,2.662,127.2085484,7.541
41,201008,25.18,2.64,127.1843871,7.541
41,201009,22.89,2.676,127.1602258,7.541
41,201010,33.54,2.71,127.1360645,7.541
41,201011,34.45,2.774,127.1119032,7.541
41,201012,37.75,2.782,127.114,7.541
41,201013,33.35,2.807,127.1266,7.541
41,201014,42.36,2.815,127.1392,7.363
41,201015,38.35,2.84,127.1518,7.363
41,201016,47.84,2.855,127.1498065,7.363
41,201017,46.34,2.866,127.1283548,7.363
41,201018,41.25,2.856,127.1069032,7.363
41,201019,42.55,2.861,127.0854516,7.363
41,201020,41.28,2.878,127.064,7.363
41,201021,51.64,2.866,127.0766452,7.363
41,201022,58.02,2.827,127.0892903,7.363
41,201023,61.18,2.79,127.1019355,7.363
41,201024,64.41,2.774,127.1145806,7.363
41,201025,55.95,2.764,127.1454667,7.363
41,201026,67.05,2.805,127.1900333,7.363
41,201027,70.44,2.818,127.2346,7.335
41,201028,61.98,2.801,127.2791667,7.335
41,201029,70.11,2.789,127.3266774,7.335
41,201030,71.82,2.781,127.3815484,7.335
41,201031,71.12,2.78,127.4364194,7.335
41,201032,70.26,2.78,127.4912903,7.335
41,201033,71.29,2.813,127.5461613,7.335
41,201034,67.24,2.822,127.6072,7.335
41,201035,71.64,2.821,127.6692667,7.335
41,201036,65.18,2.863,127.7313333,7.335
41,201037,64.35,2.87,127.7934,7.335
41,201038,63.45,2.89,127.8794839,7.335
41,201039,61.16,2.883,127.9835806,7.335
41,201040,63.72,2.849,128.0876774,7.508
41,201041,58.15,2.835,128.1917742,7.508
41,201042,50.96,2.852,128.3009355,7.508
41,201043,49.14,2.852,128.4404839,7.508
41,201044,43.21,2.838,128.5800323,7.508
41,201045,47.79,2.819,128.7195806,7.508
41,201046,40.04,2.827,128.859129,7.508
41,201047,32.39,2.848,128.99525,7.508
41,201048,26.35,2.832,129.13,7.508
41,201049,34.05,2.802,129.26475,7.508
41,201050,34.95,2.818,129.3995,7.508
41,201051,32.56,2.868,129.5121935,7.508
41,201052,30.86,2.871,129.6160645,7.508
41,201101,26.24,2.919,129.7199355,7.508
41,201102,24.81,2.972,129.8238065,7.241
41,201103,23.49,3.001,129.9107333,7.241
41,201104,33.75,3.063,129.9553,7.241
41,201105,33.28,3.098,129.9998667,7.241
41,201106,15.61,3.101,130.0444333,7.241
41,201107,17.86,3.127,130.089,7.241
41,201108,40.44,3.141,130.0756774,7.241
41,201109,27.15,3.191,130.0623548,7.241
41,201110,36.04,3.322,130.0490323,7.241
41,201111,32.65,3.462,130.0357097,7.241
41,201112,41.24,3.496,130.0432,7.241
41,201113,42.16,3.504,130.0663,7.241
41,201114,39.21,3.551,130.0894,6.934
41,201115,43.92,3.622,130.1125,6.934
41,201116,40.99,3.701,130.1338387,6.934
41,201117,43.91,3.726,130.1507742,6.934
41,201118,40.86,3.753,130.1677097,6.934
41,201119,42.25,3.825,130.1846452,6.934
41,201120,51.34,3.857,130.2015806,6.934
41,201121,42.16,3.918,130.2405806,6.934
41,201122,51.61,3.885,130.2832581,6.934
41,201123,55.86,3.853,130.3259355,6.934
41,201124,62.15,3.825,130.3686129,6.934
41,201125,63.35,3.787,130.4306,6.934
41,201126,60.59,3.751,130.5183333,6.934
41,201127,68.06,3.687,130.6060667,6.901
41,201128,69.54,3.63,130.6938,6.901
41,201129,69.23,3.622,130.7706452,6.901
41,201130,75.16,3.635,130.7821613,6.901
41,201131,72.35,3.637,130.7936774,6.901
41,201132,73.24,3.644,130.8051935,6.901
41,201133,68.7,3.632,130.8167097,6.901
41,201134,71.6,3.589,130.8268333,6.901
41,201135,72.66,3.575,130.8364,6.901
41,201136,71.42,3.601,130.8459667,6.901
41,201137,59.36,3.656,130.8555333,6.901
41,201138,55.87,3.686,130.8980645,6.901
41,201139,56.11,3.671,130.9845484,6.901
41,201140,62.82,3.628,131.0710323,6.901
41,201141,59.79,3.588,131.1575161,6.759
41,201142,48.48,3.581,131.244,6.759
41,201143,46.67,3.638,131.2792258,6.759
41,201144,38.07,3.64,131.3144516,6.759
41,201145,36.09,3.617,131.3496774,6.759
41,201146,33.92,3.595,131.3849032,6.759
41,201147,37.69,3.569,131.4546207,6.759
41,201148,37.42,3.514,131.5502069,6.759
41,201149,35.58,3.468,131.6457931,6.759
41,201150,18.1,3.421,131.7413793,6.759
41,201151,26.06,3.356,131.8261935,6.759
41,201152,26.64,3.263,131.8966452,6.759
41,201153,35.17,3.209,131.9670968,6.759
41,201201,38.26,3.185,132.0375484,6.589
41,201202,28.54,3.167,132.108,6.589
41,201203,32.61,3.145,132.1173333,6.589
41,201204,34.2,3.128,132.1266667,6.589
41,201205,32.7,3.121,132.136,6.589
41,201206,23.05,3.193,132.1453333,6.589
41,201207,23.57,3.203,132.0983226,6.589
41,201208,28.94,3.219,132.0287742,6.589
41,201209,28.44,3.281,131.9592258,6.589
41,201210,36.35,3.376,131.8896774,6.589
41,201211,48.81,3.576,131.8295333,6.589
41,201212,45.09,3.754,131.7929,6.589
41,201213,52.61,3.84,131.7562667,6.589
41,201214,49.53,3.944,131.7196333,6.547
41,201215,47.89,3.991,131.683,6.547
41,201216,44.62,4.026,131.7012903,6.547
41,201217,58.71,4.017,131.7195806,6.547
41,201218,53.91,3.993,131.737871,6.547
41,201219,51.27,3.96,131.7561613,6.547
41,201220,56.29,3.927,131.7909677,6.547
41,201221,55.94,3.894,131.8381613,6.547
41,201222,58.34,3.854,131.8853548,6.547
41,201223,66.16,3.831,131.9325484,6.547
41,201224,65.97,3.813,131.9776667,6.547
41,201225,67.93,3.825,132.0103333,6.547
41,201226,77.59,3.783,132.043,6.547
41,201227,75.52,3.736,132.0756667,6.432
41,201228,68.29,3.703,132.1083333,6.432
41,201229,75.11,3.675,132.1499677,6.432
41,201230,74.36,3.66,132.1930968,6.432
41,201231,74.21,3.618,132.2362258,6.432
41,201232,72.78,3.599,132.2793548,6.432
41,201233,66.82,3.635,132.3258,6.432
41,201234,70.12,3.648,132.3766667,6.432
41,201235,72.61,3.646,132.4275333,6.432
41,201236,68.46,3.686,132.4784,6.432
41,201237,60.44,3.749,132.537,6.432
41,201238,60.86,3.855,132.642,6.432
41,201239,57.13,3.879,132.747,6.432
41,201240,51.19,3.869,132.852,6.195
41,201241,40.43,3.85,132.957,6.195
41,201242,50.61,3.84,133.030871,6.195
41,201243,42.85,3.776,133.0922903,6.195
41,201244,45.86,3.694,133.1537097,6.195
41,201245,46.58,3.635,133.215129,6.195
41,201246,31.74,3.569,133.2725714,6.195
41,201247,42.23,3.54,133.3200714,6.195
41,201248,42.44,3.526,133.3675714,6.195
41,201249,42.55,3.463,133.4150714,6.195
41,201250,27.44,3.393,133.4668065,6.195
41,201251,28.19,3.308,133.529129,6.195
41,201252,21.16,3.198,133.5914516,6.195
41,201301,20.26,3.124,133.6537742,5.771
41,201302,31.02,3.047,133.7160968,5.771
41,201303,14.59,2.979,133.7160968,5.771
41,201304,40.25,2.962,133.7160968,5.771
41,201305,31.91,3.088,182.8711898,5.771
41,201306,35.04,3.304,182.982317,5.771
41,201307,22.56,3.481,183.0347816,5.771
41,201308,25.99,3.653,183.0774691,5.771
41,201309,24.38,3.728,183.1201566,5.771
41,201310,35.91,3.714,183.1628441,5.771
41,201311,38.11,3.697,183.0779857,5.771
41,201312,35.04,3.699,182.9718697,5.771
41,201313,29.71,3.695,182.8657537,5.771
41,201314,43.16,3.723,182.7596377,5.639
41,201315,32.53,3.732,182.6924769,5.639
41,201316,27.89,3.693,182.6772564,5.639
41,201317,36.78,3.658,182.6620359,5.639
41,201318,42.36,3.663,182.6468154,NA
41,201319,47.76,3.699,182.6612792,NA
41,201320,61.81,3.793,182.8538486,NA
41,201321,53.91,3.974,183.0464181,NA
41,201322,58.94,3.96,183.2389876,NA
41,201323,58.34,3.915,183.4315571,NA
41,201324,69.54,3.887,183.4424199,NA
41,201325,67.56,3.826,183.3806,NA
41,201326,71.74,3.781,183.3187801,NA
41,201327,70.09,3.727,183.2569603,NA
41,201328,74.46,3.673,183.2604411,NA
41,201329,69.26,3.675,183.3509895,NA
41,201330,68.61,3.672,183.4415378,NA
42,201006,55.39,3.052,183.5320862,9.765
42,201007,51.01,2.918,183.6226346,9.765
42,201008,59.27,3.005,183.6165205,9.765
42,201009,53.82,2.915,183.6104063,9.765
42,201010,56.97,2.967,183.6042922,9.765
42,201011,53.38,3.124,183.598178,9.765
42,201012,62.51,3.144,183.622509,9.765
42,201013,61.1,3.07,183.6696737,9.765
42,201014,64.71,3.176,183.7168385,9.524
42,201015,66.34,3.094,183.7640032,9.524
42,201016,70.79,3.199,183.8106203,9.524
42,201017,67.47,3.14,183.8558685,9.524
42,201018,70.81,3.195,183.9011166,9.524
42,201019,72.11,3.217,183.9463648,9.524
42,201020,74.93,3.235,183.9916129,9.524
42,201021,79.37,3.21,183.8989385,9.524
42,201022,77.72,3.148,183.7832769,9.524
42,201023,83.87,3.031,183.6676154,9.524
42,201024,90.72,3.147,183.5519538,9.524
42,201025,84.54,3.025,183.517732,9.524
42,201026,91.37,3.174,183.54459,9.524
42,201027,93.94,3.068,183.5714479,9.199
42,201028,92.08,3.19,183.5983058,9.199
42,201029,92.85,3.061,183.6585782,9.199
42,201030,89.49,3.202,183.9193368,9.199
42,201031,86.08,3.107,184.1800955,9.199
42,201032,87.18,3.213,184.4408542,9.199
42,201033,89.42,3.139,184.7016129,9.199
42,201034,90.93,3.131,184.9371353,9.199
42,201035,86.04,3.112,185.1625632,9.199
42,201036,84.85,3.177,185.3879911,9.199
42,201037,85.09,3.051,185.613419,9.199
42,201038,86.57,3.118,185.809719,9.199
42,201039,86.8,3.029,185.9943679,9.199
42,201040,87.06,3.091,186.1790167,9.003
42,201041,78.09,3.014,186.3636656,9.003
42,201042,76.53,3.17,186.5339821,9.003
42,201043,69.17,3.104,186.6684673,9.003
42,201044,69.81,3.22,186.8029526,9.003
42,201045,72.09,3.099,186.9374378,9.003
42,201046,62.29,3.22,187.0719231,9.003
42,201047,59.88,3.137,186.9661154,9.003
42,201048,56.38,3.252,186.8603077,9.003
42,201049,52.22,3.131,186.7545,9.003
42,201050,61.56,3.181,186.6486923,9.003
42,201051,60.2,3.215,186.6719333,9.003
42,201052,58.11,3.326,186.7919609,9.003
42,201101,50.72,3.238,186.9119885,9.003
42,201102,44.48,3.377,187.032016,8.744
42,201103,51.03,3.402,187.1399808,8.744
42,201104,57.8,3.426,187.2177885,8.744
42,201105,54.08,3.321,187.2955962,8.744
42,201106,45.93,3.438,187.3734038,8.744
42,201107,52.56,3.471,187.4512115,8.744
42,201108,62.82,3.52,187.5093071,8.744
42,201109,54.64,3.488,187.5641172,8.744
42,201110,58.01,3.764,187.6189274,8.744
42,201111,65.27,3.72,187.6737376,8.744
42,201112,71.17,3.982,187.8024,8.744
42,201113,63.58,3.806,188.0295321,8.744
42,201114,68.69,3.862,188.2566641,8.494
42,201115,74.08,3.908,188.4837962,8.494
42,201116,62.1,4.179,188.6917481,8.494
42,201117,76.98,4.007,188.7846197,8.494
42,201118,74.43,4.241,188.8774913,8.494
42,201119,74.61,4.283,188.9703629,8.494
42,201120,75.09,4.292,189.0632345,8.494
42,201121,73.67,4.08,189.1983654,8.494
42,201122,79.67,4.023,189.3504,8.494
42,201123,82.92,3.983,189.5024346,8.494
42,201124,85.62,4.071,189.6544692,8.494
42,201125,89.01,4.025,189.7979349,8.494
42,201126,91.74,3.897,189.9299752,8.494
42,201127,96.41,3.932,190.0620155,8.257
42,201128,89.62,3.883,190.1940558,8.257
42,201129,87.06,3.869,190.3260962,8.257
42,201130,89.64,3.787,190.4214733,8.257
42,201131,87.8,3.784,190.5168505,8.257
42,201132,90.85,3.893,190.6122277,8.257
42,201133,86.66,3.884,190.7076048,8.257
42,201134,88.45,3.833,190.8424834,8.257
42,201135,92.64,3.753,191.0069881,8.257
42,201136,92.66,3.888,191.1714927,8.257
42,201137,90.11,3.861,191.3359973,8.257
42,201138,78.54,3.874,191.4618964,8.257
42,201139,83.56,3.879,191.5363213,8.257
42,201140,83.32,3.967,191.6107463,8.257
42,201141,76.06,3.917,191.6851712,7.874
42,201142,71.32,3.788,191.7595962,7.874
42,201143,78.96,3.932,191.8138013,7.874
42,201144,73.84,3.933,191.8680064,7.874
42,201145,69.62,3.918,191.9222115,7.874
42,201146,56.33,3.767,191.9764167,7.874
42,201147,60.02,3.759,191.9964479,7.874
42,201148,61.73,3.85,192.0028096,7.874
42,201149,58.34,3.791,192.0091712,7.874
42,201150,43.63,3.734,192.0155329,7.874
42,201151,51.58,3.579,192.0299731,7.874
42,201152,49.41,3.631,192.0646096,7.874
42,201153,49.97,3.518,192.0992462,7.874
